9,9,9,9,9,9,9,69,69,69,-1073741653,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,154,69,69,69,69,-1073741653,34,34,34,34,34,171,1610612826,1610612830,1610612881,145,1610612881,145,1610612881,145,-1610612642,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,69,69,69,-1073741653,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,154,69,69,69,69,-1073741653,34,34,34,34,34,171,1610612826,1610612830,-1073741679,-1610612591,-1073741679,-1610612591,-1073741679,-1610612591,-1610612642,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,69,69,69,-1073741653,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,154,69,69,69,69,-1610612701,-1610612565,-1610612565,-1610612565,-1610612565,-1610612565,35,1610612826,1610612830,1610612881,145,1610612881,145,1610612881,145,-1610612642,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,69,69,69,-1610612701,-1610612565,-1610612565,-1610612565,-1610612565,-1610612565,-1610612565,-1610612565,-1610612565,-1610612582,-1610612582,-1610612582,-1610612582,-1610612582,-1610612582,-1610612582,35,69,69,69,1610612950,90,90,90,90,90,90,90,-1073741610,1610612830,-1073741679,-1610612591,-1073741679,-1610612591,-1073741679,-1610612591,-1610612642,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1610612826,9,9,9,9,9,9,9,9,1610612830,1610612881,145,1610612881,145,1610612881,145,-1610612642,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1610612826,9,9,9,9,9,9,9,9,-1073741728,-1073741730,-1073741730,-1073741730,-1073741730,-1073741730,-1073741730,-1610612640,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1073741734,-1073741734,-1073741734,-1073741734,-1073741734,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1610612646,-1073741820,1610612907,1610612907,1610612907,1610612740,1610612826,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,49,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,9,-1073741818,-1073741818,-1073741818,-1073741818,-1073741818,-1073741818,-1073741818,-1073741818,-1073741818,9,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,9,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,-1610612687,134,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,-1610612730,-1073741789,1610612924,1610612924,1610612924,1610612924,1610612924,1610612924,1610612924,1610612771,1610612742,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,-1610612730,-1073741636,34,34,34,34,34,34,34,188,1610612742,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,169,169,169,169,135,135,135,169,169,169,169,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,-1610612730,-1073741636,-1610612702,-1073741790,-1610612702,-1073741790,-1610612702,-1073741790,34,188,1610612742,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,169,169,169,169,135,135,135,169,169,169,169,169,169,169,169,169,169
9,9,9,9,9,9,9,9,9,9,9,-1610612730,-1073741636,34,1610612770,34,1610612770,34,1610612770,34,188,1610612742,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,9,9,9,9,9,-1610612730,-1610612701,-1610612548,-1610612548,-1610612548,-1610612548,-1610612548,-1610612548,-1610612548,35,1610612742,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,199,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,201,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,9,9,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,9,107,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,106,107,9,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,106,107,107,49,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,106,107,-1610612568,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,106,-1610612568,134,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,106,168,134,134,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,52,185,186,152,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,52,52,203,152,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
9,9,9,9,9,9,216,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,218,-1610612646,-1073741653,170,170,170,171,1610612826,52,52,220,152,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
